  x,y,z,rho,u,v,w,p
    16.172369,    -15.915679,      0.100000,      0.585681,    273.242371,   -263.313873,      0.000000,  38079.105469
    16.670696,    -16.469032,      0.100000,      0.582667,    271.509155,   -266.900299,      0.000000,  37805.527344
    17.171446,    -17.028175,      0.100000,      0.579652,    271.004425,   -269.202728,      0.000000,  37532.761719
    17.674677,    -17.591589,      0.100000,      0.576638,    270.537018,   -271.453400,      0.000000,  37260.785156
    18.180157,    -18.159292,      0.100000,      0.573623,    270.169403,   -273.592102,      0.000000,  36989.613281
    18.688044,    -18.731047,      0.100000,      0.570608,    269.826355,   -275.695404,      0.000000,  36719.242188
    19.198154,    -19.306789,      0.100000,      0.567594,    269.565430,   -277.708405,      0.000000,  36449.671875
    19.710514,    -19.886454,      0.100000,      0.564579,    269.344879,   -279.673431,      0.000000,  36180.910156
    20.225010,    -20.469885,      0.100000,      0.561565,    269.220856,   -281.537933,      0.000000,  35912.960938
    20.741671,    -21.056931,      0.100000,      0.558550,    269.147339,   -283.347778,      0.000000,  35645.800781
    21.260479,    -21.647522,      0.100000,      0.555535,    269.110565,   -285.117004,      0.000000,  35379.449219
    21.781340,    -22.241514,      0.100000,      0.552521,    269.136322,   -286.822144,      0.000000,  35113.902344
    22.304279,    -22.838938,      0.100000,      0.549506,    269.246857,   -288.443573,      0.000000,  34849.148438
    22.829266,    -23.439524,      0.100000,      0.546492,    269.393768,   -290.027588,      0.000000,  34585.207031
    23.356247,    -24.043243,      0.100000,      0.543477,    269.599609,   -291.553894,      0.000000,  34322.058594
    23.885118,    -24.650000,      0.100000,      0.540462,    269.853668,   -293.033173,      0.000000,  34059.726562
    24.415955,    -25.259737,      0.100000,      0.537448,    271.449432,   -293.273987,      0.000000,  33798.183594
    24.948696,    -25.870754,      0.100000,      0.534433,    271.773041,   -294.689545,      0.000000,  33537.453125
    25.483316,    -26.484583,      0.100000,      0.531419,    271.965607,   -296.223846,      0.000000,  33277.523438
    26.019756,    -27.101389,      0.100000,      0.528404,    272.193939,   -297.722687,      0.000000,  33018.390625
    26.558088,    -27.720985,      0.100000,      0.525389,    272.349030,   -299.285828,      0.000000,  32760.066406
    27.098213,    -28.343504,      0.100000,      0.522375,    272.564270,   -300.791534,      0.000000,  32502.544922
    27.640070,    -28.968815,      0.100000,      0.519360,    272.731567,   -302.338135,      0.000000,  32245.826172
    28.183720,    -29.596958,      0.100000,      0.516346,    272.899048,   -303.881714,      0.000000,  31989.910156
    28.729019,    -30.227936,      0.100000,      0.513331,    273.090729,   -305.401093,      0.000000,  31734.785156
