  x,y,z,rho,u,v,w,p
     1.864410,      0.750000,      0.000000,      1.055800,    149.684296,      2.203866,      0.000000,  87545.921875
     2.033900,      0.750000,      0.000000,      1.056432,    149.145477,      2.776190,      0.000000,  87619.960938
     2.203390,      0.750000,      0.000000,      1.057187,    148.497025,      3.514434,      0.000000,  87708.468750
     2.372880,      0.750000,      0.000000,      1.058072,    147.725296,      4.477623,      0.000000,  87812.898438
     2.542370,      0.750000,      0.000000,      1.059064,    146.819595,      5.755756,      0.000000,  87931.000000
     2.711860,      0.750000,      0.000000,      1.060127,    145.810089,      7.478877,      0.000000,  88059.476562
     2.881360,      0.750000,      0.000000,      1.061111,    144.812592,      9.818406,      0.000000,  88182.367188
     3.050850,      0.750600,      0.000000,      1.061708,    144.136169,     12.942736,      0.000000,  88265.281250
     3.220340,      0.761115,      0.000000,      1.061285,    144.355957,     16.841190,      0.000000,  88234.679688
     3.389830,      0.784065,      0.000000,      1.058933,    146.068314,     21.198881,      0.000000,  87984.250000
     3.559320,      0.817830,      0.000000,      1.053961,    149.605133,     25.496660,      0.000000,  87434.054688
     3.728810,      0.860025,      0.000000,      1.046085,    154.995377,     29.178450,      0.000000,  86552.023438
     3.898310,      0.907673,      0.000000,      1.035410,    162.031586,     31.748219,      0.000000,  85352.500000
     4.067800,      0.957428,      0.000000,      1.022398,    170.327316,     32.802532,      0.000000,  83891.492188
     4.237290,      1.005780,      0.000000,      1.007828,    179.345566,     32.046738,      0.000000,  82261.085938
     4.406780,      1.049317,      0.000000,      0.992750,    188.416779,     29.319019,      0.000000,  80583.468750
     4.576270,      1.084980,      0.000000,      0.978417,    196.772675,     24.620087,      0.000000,  79001.281250
     4.745760,      1.110247,      0.000000,      0.966144,    203.606903,     18.133329,      0.000000,  77662.171875
     4.915250,      1.123343,      0.000000,      0.957129,    208.159439,     10.227550,      0.000000,  76698.843750
     5.084750,      1.123343,      0.000000,      0.952237,    209.818024,      1.446305,      0.000000,  76206.304688
     5.254240,      1.110247,      0.000000,      0.951783,    208.233978,     -7.514724,      0.000000,  76221.484375
     5.423730,      1.084980,      0.000000,      0.955473,    203.435211,    -15.856142,      0.000000,  76715.921875
     5.593220,      1.049317,      0.000000,      0.962540,    195.887299,    -22.780796,      0.000000,  77608.023438
     5.762710,      1.005780,      0.000000,      0.971992,    186.442963,    -27.659723,      0.000000,  78786.195312
     5.932200,      0.957428,      0.000000,      0.982790,    176.168839,    -30.185198,      0.000000,  80127.851562
     6.101700,      0.907673,      0.000000,      0.993942,    166.116592,    -30.420389,      0.000000,  81511.625000
     6.271190,      0.860025,      0.000000,      1.004559,    157.139099,    -28.724449,      0.000000,  82827.351562
     6.440680,      0.817830,      0.000000,      1.013926,    149.816223,    -25.617558,      0.000000,  83985.992188
     6.610170,      0.784065,      0.000000,      1.021534,    144.467026,    -21.668785,      0.000000,  84924.023438
